"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","平台","龍ケ崎市","30分～60分",6000000,260,"長方形",17,115,"1991年","木造","住宅","住宅","東","市道",6,"１低住専",40,80,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","平台","龍ケ崎市","30分～60分",16000000,175,"ほぼ長方形",10.3,115,"2005年","木造","住宅","住宅","北西","市道",6,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","平台","龍ケ崎市",28,15000000,165,"ほぼ長方形",13,105,"1997年","木造","住宅","住宅","南西","市道",4,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","平台","龍ケ崎市","30分～60分",24000000,170,"ほぼ台形",7,105,"1990年","木造","住宅","住宅","北東","市道",6,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","平台","龍ケ崎市",29,23000000,170,"ほぼ長方形",9.8,105,"2020年","木造","住宅","住宅","北東","市道",6,"１低住専",40,80,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","平台","龍ケ崎市","30分～60分",14000000,175,"ほぼ長方形",10.5,110,"1995年","木造","住宅","住宅","東","市道",6,"１中住専",50,100,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","平台","龍ケ崎市","1H～1H30",6500000,175,"長方形",10,110,"1990年","木造","住宅","住宅","北東","市道",6,"１低住専",40,80,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","平台","龍ケ崎市","30分～60分",5000000,175,"ほぼ長方形",10.5,110,"1995年","木造","住宅","住宅","東","市道",6,"１中住専",50,100,"2020年第1四半期","調停・競売等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","平台","龍ケ崎市","30分～60分",20000000,380,"長方形",12,130,"1995年","木造","住宅","住宅","北東","市道",6,"１低住専",40,80,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","藤ケ丘","龍ケ崎市","1H～1H30",16000000,210,"長方形",12.6,75,"2004年","木造","住宅","住宅","南西","市道",6,"１低住専",50,100,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","藤ケ丘","龍ケ崎市","1H～1H30",15000000,155,"ほぼ長方形",8.8,95,"2019年","木造","住宅","住宅","北","市道",6,"１低住専",50,100,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","藤ケ丘","龍ケ崎市","1H30～2H",20000000,145,"ほぼ長方形",8.2,105,"2020年","木造","住宅","住宅","南東","市道",6,"１低住専",50,100,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","藤ケ丘","龍ケ崎市","1H～1H30",6800000,150,"長方形",9.8,80,"1993年","木造","事務所","事務所","東","県道",24,"１種住居",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","藤ケ丘","龍ケ崎市","2H～",23000000,195,"ほぼ長方形",11.6,145,"2000年","木造","住宅","その他","南","市道",6,"１低住専",50,100,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","藤ケ丘","龍ケ崎市","1H30～2H",30000000,180,"ほぼ長方形",12,110,"2020年","木造","住宅","住宅","南東","県道",30,"１種住居",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","松ケ丘","龍ケ崎市","2H～",23000000,200,"ほぼ長方形",12,110,"2020年","木造","住宅","住宅","南","市道",6,"１低住専",50,100,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","松ケ丘","龍ケ崎市","1H30～2H",70000000,1400,"ほぼ長方形",35,820,"1997年","木造","共同住宅","住宅","東","市道",16,"１中住専",60,150,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","松ケ丘","龍ケ崎市","2H～",20000000,165,"ほぼ長方形",9.2,105,"2020年","木造","住宅","住宅","北","市道",6,"１低住専",50,100,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","松ケ丘","龍ケ崎市","1H30～2H",29000000,210,"長方形",8.8,130,"","","","住宅","北西","市道",6,"１低住専",50,100,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","南が丘","布佐","30分～60分",4200000,170,"長方形",12,115,"1987年","木造","住宅","住宅","南","市道",6,"調整区域",50,100,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","南が丘","竜ケ崎","1H～1H30",5000000,210,"長方形",11.8,130,"1988年","木造","住宅","住宅","北","市道",5.4,"調整区域",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","南が丘","龍ケ崎市","1H30～2H",2500000,180,"ほぼ長方形",11.4,140,"1990年","木造","住宅","住宅","北","市道",6.2,"調整区域",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","若柴町","龍ケ崎市",24,800000,260,"不整形","",135,"1989年","木造","住宅","その他","北西","市道",6,"調整区域",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","若柴町","龍ケ崎市","30分～60分",19000000,380,"ほぼ長方形",29,130,"1997年","木造","住宅","住宅","南","市道",2.7,"調整区域",60,200,"2020年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","（大字なし）","竜ケ崎",23,4200000,175,"ほぼ整形",14,125,"1991年","木造","住宅","住宅","南","市道",6,"１中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","（大字なし）","竜ケ崎",10,7200000,220,"ほぼ長方形",10,85,"1980年","木造","住宅","住宅","北東","市道",4,"１種住居",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","（大字なし）","竜ケ崎",15,3000000,1100,"不整形",15,85,"1984年","木造","住宅","その他","北","市道",10,"調整区域",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08208","茨城県","龍ケ崎市","（大字なし）","竜ケ崎",2,3000000,80,"台形",20,75,"1972年","木造","住宅、店舗","店舗","北西","県道",13.8,"近隣商業",80,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","（大字なし）","龍ケ崎市","1H～1H30",3500000,480,"ほぼ長方形",6,165,"","木造","住宅、店舗","事務所","北東","市道",9,"近隣商業",80,300,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08208","茨城県","龍ケ崎市","（大字なし）","龍ケ崎市","1H～1H30",6000000,210,"ほぼ台形",8.2,120,"1995年","木造","共同住宅","住宅","北西","市道",10.2,"調整区域",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","今泉","下妻",24,4000000,"2,000㎡以上","不整形","","","","","","工場","南西","市道",4.5,"非線引き",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","小島","下妻",25,2500000,195,"不整形","",85,"1989年","","","その他","西","市道",6,"非線引き",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","小島","下妻",16,2000000,480,"ほぼ長方形",34,"","","","","住宅","東","市道",1.8,"非線引き",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","小島","下妻",25,5000000,175,"ほぼ整形",11,95,"1993年","木造","住宅","","北","市道",6,"非線引き",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","鎌庭","宗道",18,4300000,390,"長方形",18,90,"","木造","住宅","住宅","南西","市道",10,"非線引き",60,200,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","鯨","宗道","30分～60分",10000000,1300,"ほぼ整形",38,165,"1975年","木造","住宅","その他","西","市道",5,"非線引き",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","黒駒","大宝","1H～1H30",7000000,1500,"不整形","",110,"1982年","木造","住宅","","西","市道",2,"非線引き",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","黒駒","騰波ノ江","1H～1H30",11000000,530,"ほぼ整形",18.5,150,"2000年","木造","住宅","","南","市道",3,"非線引き",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",8,6000000,830,"不整形","",90,"1998年","木造","住宅","住宅","南東","市道",6,"２種住居",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",13,26000000,280,"不整形",19,130,"","","","","南東","市道",8,"１低住専",40,80,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08210","茨城県","下妻市","下妻","下妻",8,12000000,430,"ほぼ整形",11.5,130,"1975年","ＲＣ","倉庫、駐車場","","西","県道",9.2,"商業",80,400,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",14,5500000,630,"ほぼ長方形",16.5,60,"2001年","木造","住宅","","西","市道",2.7,"１低住専",40,80,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",9,3000000,640,"ほぼ長方形",47,"","","","","","南東","市道",5,"１種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",8,1000000,550,"ほぼ整形",31,80,"1964年","木造","住宅","住宅","北西","市道",2,"２中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",14,9000000,670,"長方形",17,190,"1998年","木造","住宅","","南西","市道",6.5,"１低住専",50,100,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",6,29000000,260,"ほぼ長方形",10,125,"2021年","","","住宅","南","市道",4,"１種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",18,28000000,270,"ほぼ長方形",11.2,115,"2020年","木造","住宅","住宅","南","市道",6,"１種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",13,4000000,390,"ほぼ長方形",17,195,"1971年","","","住宅","北西","市道",7,"１種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",6,26000000,270,"長方形",11.6,105,"","","","住宅","南","市道",4,"１種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",12,18000000,200,"長方形",18,115,"2020年","木造","住宅","住宅","南","市道",3.8,"２中住専",60,200,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",11,8000000,810,"ほぼ台形",20,140,"1973年","木造","住宅","住宅","北東","市道",5,"１低住専",40,80,"2020年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08210","茨城県","下妻市","下妻","下妻",12,5500000,165,"ほぼ長方形",10,115,"1990年","木造","","","西","市道",7,"１低住専",40,80,"2020年第1四半期",""
